3.863173325856526508e-01 3.137850705801251694e-01
4.900016784667968750e-01 3.480649957578253045e-02
6.346536477406820032e-01 8.932309846326229319e-02
6.686727205912271765e-01 1.677768725900221150e-02
7.476376692454019812e-01 7.679629318490492906e-01
7.850013573964437219e-01 1.484771501522244019e-01
7.996482849121093750e-01 7.816416166280955036e-01
8.056739966074625281e-01 7.013319567915718422e-02
8.263163566589355469e-01 6.569564823590053892e-01
8.666713237762451172e-01 0.000000000000000000e+00
8.780233065287271765e-01 2.843869075903898702e-01
8.916506767272949219e-01 1.142099038699026625e+00
8.956850369771321985e-01 2.164781278657767333e-04
9.029860496520996094e-01 3.619089032201306400e-01
9.296882947285970422e-01 4.192038964061034489e-02
9.443326791127523157e-01 3.154923750935009763e-02
9.819993178049722937e-01 1.934728188798064963e-01
9.823282559712728235e-01 0.000000000000000000e+00
1.009355465571085686e+00 0.000000000000000000e+00
1.077664693196614509e+00 1.351833005441128131e-02
1.086323738098144531e+00 4.757710470307338069e-01
1.087975343068440681e+00 8.340942620103181104e-02
1.100681702295939202e+00 1.623291328244138914e-03
1.105331977208455330e+00 8.841679915455571415e-01
1.112652619679768806e+00 4.459213724800888401e-01
1.124671618143717522e+00 9.739959384621695894e-05
1.141339699427286858e+00 8.604517391884748401e-01
1.146998008092244392e+00 3.977569967044490284e-01
1.156978368759155273e+00 1.755387638312647658e-01
1.168661991755167717e+00 3.709189597989454024e-01
1.173327366511027092e+00 9.678374667640101681e-01
1.184323310852050781e+00 2.341407203725262287e-01
1.197344700495402092e+00 5.804045858166060334e-01
1.204346656799316406e+00 3.623667309517374369e-01
1.207660992940266853e+00 2.069759244325127256e-01
1.234327634175618416e+00 1.698477734122084415e-01
1.240342140197753906e+00 4.172216844167148664e-01
1.258692979812622070e+00 3.548013954797648029e-01
1.261332352956135994e+00 1.246071849682431010e+00
1.281325976053873772e+00 1.167412081325767126e-01
1.282649358113606697e+00 4.530726957855513160e-01
1.285332997639973884e+00 1.034596025644822920e-01
1.286640326182047600e+00 1.259719468709326676e-02
1.301324605941772461e+00 3.307010060635414556e-02
1.310351371765136719e+00 5.468990005814354793e-01
1.330303033192952400e+00 1.871226892772863692e+00
1.348696390787760491e+00 1.309324797665269324e+00
1.352679570515950447e+00 2.146739163514280457e-01
1.364340941111246819e+00 8.894420788263988908e-02
1.368004798889160156e+00 6.542950490647136963e-01
1.368992328643798828e+00 8.474749173650776568e-02
1.381636619567871094e+00 1.021437872714005213e+00
1.393656094868977791e+00 5.667306849859957696e-01
1.406645298004150391e+00 2.015147223905248697e-01
1.413316726684570312e+00 1.585979447819737057e-02
1.415000279744466072e+00 2.351287661388568595e-01
1.428353627522786384e+00 1.233310908446295207e+00
1.432699998219807869e+00 1.006775001475169296e+00
1.434315681457519531e+00 7.444842093983601583e-02
1.436022758483886719e+00 6.038433653970843862e-01
1.449985663096110100e+00 6.174473397151338493e-03
1.450337092081705803e+00 1.027432576464483160e+00
1.459651947021484375e+00 3.286753312807316751e-02
1.460340023040771484e+00 1.415202835384901936e-01
1.467685699462890625e+00 1.801516787837346811e+00
1.469008445739746094e+00 9.289554063818016016e-02
