3.009530007839202881e-01 1.932062932507374597e+00
7.649989724159240723e-01 1.119086512324241500e+00
8.170319795608520508e-01 4.638325139004935593e+00
8.800439834594726562e-01 8.506805050958854864e+00
8.879529833793640137e-01 9.415950483734192300e-01
1.024039983749389648e+00 9.401195366259278430e+00
1.057010054588317871e+00 5.579540532019985122e+00
1.119040012359619141e+00 1.322867122523621930e+00
1.440999984741210938e+00 1.856472500826471084e+00
1.528990030288696289e+00 1.137393767493128038e+00
1.699980020523071289e+00 3.753768742660477109e+00
1.790969967842102051e+00 3.759264960216608831e+00
1.851009964942932129e+00 6.752571396842499407e-01
2.033989906311035156e+00 3.614148923320165130e-01
2.126960039138793945e+00 7.591261422180804352e+00
2.135020017623901367e+00 5.357621125838964993e+00
2.161989927291870117e+00 5.147067025496595560e-01
2.167979955673217773e+00 4.050997237247200289e+00
2.207000017166137695e+00 1.418067046074916737e+00
2.274049997329711914e+00 2.715433179270254627e+00
2.494960069656372070e+00 0.000000000000000000e+00
2.609009981155395508e+00 4.689946796994990397e-01
2.663980007171630859e+00 3.268475279829339275e+00
2.743940114974975586e+00 3.178874551523523273e+00
3.180939912796020508e+00 1.028995536551300383e+01
3.198009967803955078e+00 4.923547446434261010e-01
3.224970102310180664e+00 2.902019318585364438e+00
3.245009899139404297e+00 8.562716418956288322e+00
3.344000101089477539e+00 6.017948957731192650e+00
3.345010042190551758e+00 1.310533278209967634e+01
3.388999938964843750e+00 3.402058933120039264e+00
3.492010116577148438e+00 1.814384795099404979e+00
3.930979967117309570e+00 9.383267140176257959e-01
3.948980093002319336e+00 5.639996030106600444e-02
3.978980064392089844e+00 2.772738175499016577e-01
4.024980068206787109e+00 1.045378467971965986e+00
4.026030063629150391e+00 1.838737932716174583e+00
4.085929870605468750e+00 2.661860093055722576e+00
4.137000083923339844e+00 0.000000000000000000e+00
4.152019977569580078e+00 9.913681949601743648e-01
4.301000118255615234e+00 2.301938762076438313e-02
4.555970191955566406e+00 2.851571291523423479e+00
4.660990238189697266e+00 3.137031653739315029e-01
4.683990001678466797e+00 9.786785139770726616e+00
4.776959896087646484e+00 4.218959329144777115e+00
4.900040149688720703e+00 4.888127534368351235e+00
