3.789570033550262451e-01 2.439970262865419001e-02
4.474320113658905029e-01 2.061366388275965300e-01
4.763700067996978760e-01 1.546593384556712580e+00
5.347449779510498047e-01 1.506114361511893263e+00
5.473660230636596680e-01 3.823074198297896631e-01
5.683979988098144531e-01 7.544455900910348456e-01
5.765920281410217285e-01 1.295608816440488092e-03
5.776889920234680176e-01 2.289161810451256218e-01
5.798789858818054199e-01 6.768478188962340214e-01
5.811380147933959961e-01 5.588798747545389300e-01
6.036559939384460449e-01 7.460307163732503577e-01
6.237210035324096680e-01 4.208521586935642933e-02
6.325340270996093750e-01 5.547307452144246698e-01
6.468189954757690430e-01 3.297881863969005511e-01
6.526929736137390137e-01 6.791079176405530049e-01
6.534649729728698730e-01 1.440645189650260782e+00
6.677420139312744141e-01 1.482723225150572310e-01
6.695359945297241211e-01 1.383108647010361514e+00
6.843889951705932617e-01 1.037897451988585074e+00
6.878629922866821289e-01 4.487054718501533035e-01
6.887109875679016113e-01 2.600893376575126315e-01
6.898840069770812988e-01 3.872568145914618287e-01
6.944289803504943848e-01 8.074049635966433769e-01
7.068740129470825195e-01 1.832327006784574053e+00
7.134270071983337402e-01 3.902565145069696317e-01
7.147499918937683105e-01 5.174637469082373764e-01
7.166299819946289062e-01 3.165948013410190276e-01
7.229959964752197266e-01 1.268089649844795996e+00
7.248449921607971191e-01 1.527002183496552812e+00
7.273070216178894043e-01 8.666063378104748027e-01
7.282860279083251953e-01 2.398873882291353010e-01
7.437229752540588379e-01 7.074299663478026412e-01
7.457069754600524902e-01 4.253699403003121660e-01
7.494810223579406738e-01 3.563022729103056396e-01
7.589870095252990723e-01 4.554733039041521936e-01
7.592939734458923340e-01 2.095944594063217536e+00
7.605810165405273438e-01 1.532367857305326764e-01
7.654269933700561523e-01 9.165953325431285270e-01
7.735030055046081543e-01 2.782493494832882774e+00
7.775629758834838867e-01 9.120437954090373500e-01
7.850329875946044922e-01 1.527056665778121713e+00
7.924919724464416504e-01 9.775393815246002927e-01
7.955430150032043457e-01 7.549498797070697265e-01
7.958139777183532715e-01 6.039170817722094853e-01
