2.823049947619438171e-02 8.322720320785665926e-01
3.449960052967071533e-02 5.461755681914062799e-02
3.490649908781051636e-02 1.998153730517202853e-01
3.894520178437232971e-02 3.942756460499016735e-01
5.158700048923492432e-02 4.890904269964725937e-01
7.758949697017669678e-02 2.683022988101260720e-01
8.840940147638320923e-02 7.516111282512408787e-01
1.080249994993209839e-01 4.853784735561634811e-01
1.189910024404525757e-01 5.938342907507812019e-01
1.221610009670257568e-01 4.096891549171177704e-01
1.232699975371360779e-01 1.080869976132313059e+00
1.270509958267211914e-01 1.778015826134500266e+00
1.329489946365356445e-01 3.455022139610208678e-03
1.384689956903457642e-01 2.003774299119458480e-01
1.429930031299591064e-01 9.496812666694813554e-02
1.445699930191040039e-01 1.592289732731396734e-01
1.470459997653961182e-01 1.752938555479697791e-01
1.548569947481155396e-01 7.375861025732944887e-01
1.574530005455017090e-01 1.621568852808048800e-01
1.623339951038360596e-01 2.135250319163372712e+00
1.640850007534027100e-01 1.980682244470463593e-01
1.764529943466186523e-01 5.578228743980133686e-01
1.805900037288665771e-01 1.263586266491256271e+00
1.847279965877532959e-01 9.309442403471948069e-01
1.875240057706832886e-01 1.612928470109653567e+00
1.882050037384033203e-01 5.936242634425262926e-02
1.927980035543441772e-01 7.497682366008365240e-02
1.932300031185150146e-01 3.994232191370394869e-01
2.348089963197708130e-01 1.447971959645521405e-03
2.454230040311813354e-01 6.048914820622093291e-01
2.522009909152984619e-01 4.288771437663791430e-01
2.634609937667846680e-01 7.423579967903278787e-01
2.674250006675720215e-01 1.315115386595644698e-01
2.927809953689575195e-01 0.000000000000000000e+00
2.930189967155456543e-01 2.925455983158895545e-01
2.935259938240051270e-01 6.951692217580895949e-01
2.971900105476379395e-01 1.324439493519805833e+00
2.976759970188140869e-01 6.283952219962335439e-01
2.996529936790466309e-01 3.108705374675648780e-01
3.020769953727722168e-01 1.007078942285921430e+00
3.084000051021575928e-01 1.381184973134901073e+00
3.101519942283630371e-01 4.294023337110357552e-01
3.157140016555786133e-01 4.617000261788175436e-02
3.212270140647888184e-01 2.420110502051945889e-01
3.268620073795318604e-01 1.173366086664988206e+00
3.309809863567352295e-01 5.997513607424974635e-01
3.344059884548187256e-01 1.223994651065291039e-01
3.361720144748687744e-01 7.419797009582453917e-01
3.365620076656341553e-01 1.061956706538633499e+00
3.456250131130218506e-01 6.712659018445227277e-01
3.479569852352142334e-01 3.464096136493020062e-01
3.537330031394958496e-01 6.861180823012000829e-01
3.556750118732452393e-01 1.997221205623604945e-01
3.557020127773284912e-01 3.532896005823296659e-02
3.589519858360290527e-01 6.089829314801677995e-01
3.646729886531829834e-01 9.884699357580040147e-02
3.847149908542633057e-01 8.847046316214374206e-01
3.892560005187988281e-01 6.834409384118659281e-01
3.921679854393005371e-01 1.059506741452164585e-01
4.017589986324310303e-01 5.342714714059815240e-01
4.056890010833740234e-01 9.234412973060319718e-01
4.148350059986114502e-01 6.890520079745887649e-02
4.207789897918701172e-01 1.168966884210367041e-01
4.306760132312774658e-01 5.169061950012306950e-01
4.701760113239288330e-01 1.265736578253751743e+00
4.746670126914978027e-01 7.329316901565530173e-01
4.821000099182128906e-01 4.072759180437340865e-01
4.868899881839752197e-01 2.418455051772158804e+00
4.886150062084197998e-01 1.782664327525039227e-01
4.932590126991271973e-01 6.760259125407275249e-01
4.939030110836029053e-01 2.186152383123218801e-01
5.026130080223083496e-01 2.190427181576012572e+00
5.069100260734558105e-01 3.595901256676656832e-01
5.113000273704528809e-01 8.566244548334885078e-02
