0.000000000000000000e+00 6.728040218353271484e+00
2.220000000000000195e+00 6.234720230102539062e+00
4.440000000000000391e+00 5.927609920501708984e+00
6.660000000000000142e+00 5.698309659957885742e+00
8.880000000000000782e+00 5.957080364227294922e+00
1.110999999999999943e+01 5.689839839935302734e+00
1.333000000000000007e+01 5.739660263061523438e+00
1.555000000000000071e+01 5.436149597167968750e+00
1.776999999999999957e+01 5.434859752655029297e+00
2.000000000000000000e+01 5.101500034332275391e+00
