0.000000000000000000e+00 1.226979732513427734e+00
3.999000249937515461e-01 1.485140323638916016e+00
7.998000499875030922e-01 1.833360195159912109e+00
1.209697575606098363e+00 1.544730186462402344e+00
1.609597600599850020e+00 1.828320026397705078e+00
2.019495126218445513e+00 1.404009819030761719e+00
2.419395151212196726e+00 2.017180204391479492e+00
2.819295176205948383e+00 1.799960136413574219e+00
3.229192701824543654e+00 1.961629867553710938e+00
3.629092726818295311e+00 1.391610145568847656e+00
4.038990252436891026e+00 1.544939994812011719e+00
4.438890277430642683e+00 2.444039821624755859e+00
4.838790302424393452e+00 2.910289764404296875e+00
5.248687828042989167e+00 4.188760280609130859e+00
5.648587853036740825e+00 2.113450050354003906e+00
6.058485378655336540e+00 2.579809904098510742e+00
6.458385403649087309e+00 2.815589904785156250e+00
6.858285428642838966e+00 4.791939973831176758e+00
7.268182954261434681e+00 1.798670291900634766e+00
7.668082979255186338e+00 2.379119873046875000e+00
8.077980504873782053e+00 5.632705867290496826e+00
8.477880529867533710e+00 2.590280055999755859e+00
8.877780554861285367e+00 4.162379980087280273e+00
9.287678080479880194e+00 1.853710174560546875e+00
9.687578105473631851e+00 2.420989751815795898e+00
1.009747563109222668e+01 5.307439923286437988e+00
1.049737565608597833e+01 5.612470149993896484e+00
1.089727568107972999e+01 5.233480095863342285e+00
1.130717320669832482e+01 4.745960116386413574e+00
1.170707323169207648e+01 4.536430001258850098e+00
1.211697075731067308e+01 4.694890022277832031e+00
1.251687078230442296e+01 4.733650088310241699e+00
1.291677080729817462e+01 4.670630097389221191e+00
1.332666833291677122e+01 4.697420239448547363e+00
1.372656835791052288e+01 3.285570144653320312e+00
1.413646588352911770e+01 5.019309878349304199e+00
1.453636590852286936e+01 3.628489971160888672e+00
1.493626593351662102e+01 3.608029842376708984e+00
1.534616345913521585e+01 3.664139986038208008e+00
1.574606348412896750e+01 3.260569810867309570e+00
1.615596100974756411e+01 3.043540000915527344e+00
1.655586103474131576e+01 3.467240333557128906e+00
1.695576105973506742e+01 3.832079887390136719e+00
1.736565858535366047e+01 3.554650068283081055e+00
1.776555861034741213e+01 4.208870172500610352e+00
1.817545613596600873e+01 4.391429901123046875e+00
1.857535616095976039e+01 4.071020126342773438e+00
1.897525618595351204e+01 3.660390138626098633e+00
1.938515371157210510e+01 3.827689886093139648e+00
1.978505373656585675e+01 4.278530120849609375e+00
2.019495126218445336e+01 4.139400005340576172e+00
2.059485128717820501e+01 4.470760345458984375e+00
2.100474881279680162e+01 4.536669969558715820e+00
2.140464883779055327e+01 4.807240009307861328e+00
2.180454886278430493e+01 4.262570142745971680e+00
2.221444638840289798e+01 4.640050172805786133e+00
2.261434641339664964e+01 4.424309730529785156e+00
2.302424393901524624e+01 4.595089912414550781e+00
2.342414396400899790e+01 3.902719974517822266e+00
2.382404398900274956e+01 4.208549976348876953e+00
2.423394151462134616e+01 4.643750190734863281e+00
2.463384153961509782e+01 4.892479896545410156e+00
2.504373906523369087e+01 4.903389930725097656e+00
2.544363909022744252e+01 5.146460056304931641e+00
2.584353911522119418e+01 4.812729835510253906e+00
2.625343664083979078e+01 5.052849769592285156e+00
2.665333666583354244e+01 4.665470123291015625e+00
2.706323419145213549e+01 5.643359899520874023e+00
2.746313421644588715e+01 5.125399827957153320e+00
2.786303424143963881e+01 5.599000215530395508e+00
2.827293176705823541e+01 5.324580192565917969e+00
2.867283179205198707e+01 5.166200160980224609e+00
2.908272931767058367e+01 6.210400104522705078e+00
2.948262934266433533e+01 5.575050115585327148e+00
2.988252936765808698e+01 5.134300231933593750e+00
3.029242689327668003e+01 6.250409841537475586e+00
3.069232691827043169e+01 5.820050001144409180e+00
3.110222444388902829e+01 6.427479982376098633e+00
3.150212446888277995e+01 6.351149797439575195e+00
3.190202449387653161e+01 5.815840482711791992e+00
3.231192201949512821e+01 6.773730039596557617e+00
3.271182204448887632e+01 6.134769916534423828e+00
3.312171957010747292e+01 5.934939622879028320e+00
3.352161959510122102e+01 5.714420080184936523e+00
3.392151962009497623e+01 6.281640052795410156e+00
3.433141714571357284e+01 6.729620456695556641e+00
3.473131717070732094e+01 6.452999591827392578e+00
3.514121469632591754e+01 7.033499956130981445e+00
3.554111472131967275e+01 6.325400114059448242e+00
3.594101474631342086e+01 6.882890462875366211e+00
3.635091227193201746e+01 6.534610271453857422e+00
3.675081229692576557e+01 7.194459676742553711e+00
3.716070982254436217e+01 7.163889646530151367e+00
3.756060984753811738e+01 6.898099660873413086e+00
3.796050987253186548e+01 7.328820466995239258e+00
3.837040739815046209e+01 6.831910133361816406e+00
3.877030742314421019e+01 7.460329651832580566e+00
3.918020494876280679e+01 6.571550369262695312e+00
3.958010497375656200e+01 7.351190328598022461e+00
3.999000249937515861e+01 7.509459733963012695e+00
